"ID","TABLE_HCODE","TABLE_ENAME","IS_DISPLAY","COLUMN_ENAME","COLUMN_CNAME","DISPLAY_ALIAS","COLUMN_TYPE","COLUMN_CATEGORY","COLUMN_NULLABLE","COLUMN_DESC","HISQA","HISMAN","HISVALID","CREATE_BY","HCREATETIME","UPDATE_BY","HUPDATETIME"
10956,"30166",VIEW_STK_CASH_GEN,1,C411301,购并利润,,numeric,"","",元,,,1,,"2024-10-14 11:03:17",,"2024-10-14 13:59:49"
10957,"30166",VIEW_STK_CASH_GEN,1,C411411,计提的坏帐准备或转销的坏帐,,numeric,"","",元,,,1,,"2024-10-14 11:03:17",,"2024-10-14 13:59:49"
10958,"30166",VIEW_STK_CASH_GEN,1,C411421,计提的存货跌价准备,,numeric,"","",元,,,1,,"2024-10-14 11:03:17",,"2024-10-14 13:59:49"
10959,"30166",VIEW_STK_CASH_GEN,1,C411401,计提的资产减值准备,,numeric,"","","元,含义说明:[1]XJ065=XJ063+XJ064该平衡式只是理论上存在,实际中上市公司披露当期计提的资产减值准备时很不规范,有仅披露合计项未披露明细项,也有仅披露明细项未披露合计项各种情况。",,,1,,"2024-10-14 11:03:17",,"2024-10-14 13:59:49"
10960,"30166",VIEW_STK_CASH_GEN,1,C413401,固定资产折旧、油气资产折耗、生产性生物资产折旧,,numeric,"","","元,含义说明:[1]该字段从2007年上市公司公布第一季季报开始使用",,,1,,"2024-10-14 11:03:17",,"2024-10-14 13:59:49"
10961,"30166",VIEW_STK_CASH_GEN,1,C411501,固定资产折旧,,numeric,"","",元,,,1,,"2024-10-14 11:03:17",,"2024-10-14 13:59:49"
10962,"30166",VIEW_STK_CASH_GEN,1,C411601,无形资产及其他资产摊销,,numeric,"","",元,,,1,,"2024-10-14 11:03:17",,"2024-10-14 13:59:49"
10963,"30166",VIEW_STK_CASH_GEN,1,C411701,长期待摊费用摊销,,numeric,"","",元,,,1,,"2024-10-14 11:03:17",,"2024-10-14 13:59:49"
10964,"30166",VIEW_STK_CASH_GEN,1,C411801,待摊费用的减少(减增加),,numeric,"","",元,,,1,,"2024-10-14 11:03:17",,"2024-10-14 13:59:49"
10965,"30166",VIEW_STK_CASH_GEN,1,C411901,预提费用的增加(减减少),,numeric,"","",元,,,1,,"2024-10-14 11:03:17",,"2024-10-14 13:59:49"
10966,"30166",VIEW_STK_CASH_GEN,1,C412001,处置无形资产、固定资产和其它长期资产的损失(减收益,,numeric,"","",元,,,1,,"2024-10-14 11:03:17",,"2024-10-14 13:59:49"
10967,"30166",VIEW_STK_CASH_GEN,1,C412101,固定资产报废损失,,numeric,"","",元,,,1,,"2024-10-14 11:03:17",,"2024-10-14 13:59:50"
10968,"30166",VIEW_STK_CASH_GEN,1,C413501,公允价值变动损失,,numeric,"","","元,含义说明:[1]该字段从2007年上市公司公布第一季季报开始使用",,,1,,"2024-10-14 11:03:17",,"2024-10-14 13:59:50"
10969,"30166",VIEW_STK_CASH_GEN,1,C412201,财务费用,,numeric,"","",元,,,1,,"2024-10-14 11:03:17",,"2024-10-14 13:59:50"
10970,"30166",VIEW_STK_CASH_GEN,1,C412301,投资损失(减收益),,numeric,"","",元,,,1,,"2024-10-14 11:03:17",,"2024-10-14 13:59:50"
10971,"30166",VIEW_STK_CASH_GEN,1,C413601,递延所得税资产减少,,numeric,"","","元,含义说明:[1]该字段从2007年上市公司公布第一季季报开始使用",,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:50"
10972,"30166",VIEW_STK_CASH_GEN,1,C413701,递延所得税负债增加,,numeric,"","","元,含义说明:[1]该字段从2007年上市公司公布第一季季报开始使用",,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:50"
10973,"30166",VIEW_STK_CASH_GEN,1,C412401,利息支出,,numeric,"","",元,,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:50"
10974,"30166",VIEW_STK_CASH_GEN,1,C412501,递延税款贷项(减借项),,numeric,"","",元,,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:50"
10975,"30166",VIEW_STK_CASH_GEN,1,C412601,存货的减少(减增加),,numeric,"","",元,,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:50"
10976,"30166",VIEW_STK_CASH_GEN,1,C412701,经营性应收项目的减少(减增加),,numeric,"","",元,,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:50"
10977,"30166",VIEW_STK_CASH_GEN,1,C412801,经营性应付项目的增加(减减少),,numeric,"","",元,,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:50"
10978,"30166",VIEW_STK_CASH_GEN,1,C412901,增值税增加净额,,numeric,"","",元,,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:51"
10979,"30166",VIEW_STK_CASH_GEN,1,C413001,其它,,numeric,"","",元,,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:51"
10980,"30166",VIEW_STK_CASH_GEN,1,C410000,经营活动产生的现金流量净额,,NUMERIC,"","","元,含义说明:[1]该字段为补充资料数据",,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:51"
10981,"30166",VIEW_STK_CASH_GEN,1,C510101,货币资金的期末余额,,numeric,"","",元,,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:51"
10982,"30166",VIEW_STK_CASH_GEN,1,C510201,货币资金的期初余额,,numeric,"","",元,,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:51"
10983,"30166",VIEW_STK_CASH_GEN,1,C510301,现金等价物的期末余额,,numeric,"","",元,,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:51"
10984,"30166",VIEW_STK_CASH_GEN,1,C510401,现金等价物的期初余额,,numeric,"","",元,,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:51"
10985,"30166",VIEW_STK_CASH_GEN,1,C510501,其他原因对现金的影响,,numeric,"","","元,含义说明:[1]该字段从2007年上市公司公布第一季季报开始使用",,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:51"
10986,"30166",VIEW_STK_CASH_GEN,1,C500000,现金及现金等价物净增加额2,,numeric,"","",元,,,1,,"2024-10-14 11:03:18",,"2024-10-14 13:59:51"
10987,"30166",VIEW_STK_CASH_GEN,1,DECLAREDATE,公告日期,,DATETIME,"","","",,,1,,"2024-10-14 11:03:18",,"2024-10-14 11:03:18"
10988,"30166",VIEW_STK_CASH_GEN,1,C110412,客户存款和同业存放款项净增加额,,NUMERIC,"","","元,含义说明:[1]该字段于2016-6-28日升级",,,1,,"2024-10-14 11:03:19",,"2024-10-14 13:59:51"
10989,"30166",VIEW_STK_CASH_GEN,1,C110402,向中央银行借款净增加额,,NUMERIC,"","","元,含义说明:[1]该字段于2016-6-28日升级",,,1,,"2024-10-14 11:03:19",,"2024-10-14 13:59:51"
10990,"30166",VIEW_STK_CASH_GEN,1,C110403,向其他金融机构拆入资金净增加额,,NUMERIC,"","","元,含义说明:[1]该字段于2016-6-28日升级",,,1,,"2024-10-14 11:03:19",,"2024-10-14 13:59:51"
10991,"30166",VIEW_STK_CASH_GEN,1,C110404,收到原保险合同保费取得的现金,,NUMERIC,"","","元,含义说明:[1]该字段于2016-6-28日升级",,,1,,"2024-10-14 11:03:19",,"2024-10-14 13:59:51"
10992,"30166",VIEW_STK_CASH_GEN,1,C110405,收到再保险业务现金净额,,NUMERIC,"","","元,含义说明:[1]该字段于2016-6-28日升级",,,1,,"2024-10-14 11:03:19",,"2024-10-14 13:59:52"
10993,"30166",VIEW_STK_CASH_GEN,1,C110406,保户储金及投资款净增加额,,NUMERIC,"","","元,含义说明:[1]该字段于2016-6-28日升级",,,1,,"2024-10-14 11:03:19",,"2024-10-14 13:59:52"
10994,"30166",VIEW_STK_CASH_GEN,1,C110407,处置交易性金融资产净增加额,,NUMERIC,"","","元,含义说明:[1]该字段于2016-6-28日升级",,,1,,"2024-10-14 11:03:19",,"2024-10-14 13:59:52"
10995,"30166",VIEW_STK_CASH_GEN,1,C110408,收取利息、手续费及佣金的现金,,NUMERIC,"","","元,含义说明:[1]该字段于2016-6-28日升级",,,1,,"2024-10-14 11:03:19",,"2024-10-14 13:59:52"
10996,"30166",VIEW_STK_CASH_GEN,1,C110409,拆入资金净增加额,,NUMERIC,"","","元,含义说明:[1]该字段于2016-6-28日升级",,,1,,"2024-10-14 11:03:19",,"2024-10-14 13:59:52"
10997,"30166",VIEW_STK_CASH_GEN,1,C110410,发放贷款及垫款的净减少额,,NUMERIC,"","","元,含义说明:[1]该字段于2016-6-28日升级",,,1,,"2024-10-14 11:03:19",,"2024-10-14 13:59:52"
10998,"30166",VIEW_STK_CASH_GEN,1,C110411,回购业务资金净增加额,,NUMERIC,"","","元,含义说明:[1]该字段于2016-6-28日升级",,,1,,"2024-10-14 11:03:19",,"2024-10-14 13:59:52"
10999,"30166",VIEW_STK_CASH_GEN,1,C118001,经营活动现金流入特殊项目合计,,NUMERIC,"","","元,含义说明:[1]该字段于2016-6-28日升级",,,1,,"2024-10-14 11:03:19",,"2024-10-14 13:59:52"
